source,title,make,model,year,mileage,price,location
Jiji,Nissan March,Nissan,March,2014,84000,660000.0,"Nairobi, Nairobi Central"
Jiji,Nissan X-Trail,Nissan,X-Trail,2014,28000,2300000.0,"Mombasa, Mvita"
Jiji,Nissan Sylphy,Nissan,Sylphy,2014,,1300000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Note,Nissan,Note,2014,70384,730000.0,"Kiambu, Githunguri"
Jiji,Nissan Sylphy,Nissan,Sylphy,2014,120000,1199000.0,"Nairobi, Ridgeways"
Jiji,Nissan Note,Nissan,Note,2015,53200,735000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Note,Nissan,Note,2015,58855,790000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Nv3500,Nissan,Nv3500,2014,215437,2300000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Note,Nissan,Note,2014,,700000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Teana,Nissan,Teana,2014,105000,1350000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Sylphy,Nissan,Sylphy,2015,,1380000.0,"Nairobi, Kilimani"
Jiji,Nissan Wingroad,Nissan,Wingroad,2014,,780000.0,"Nairobi, Ridgeways"
Jiji,Nissan Juke,Nissan,Juke,2014,75000,780000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Note,Nissan,Note,2013,78000,800000.0,"Mombasa, Tononoka"
Jiji,Nissan Wingroad,Nissan,Wingroad,2014,69974,850000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Cube,Nissan,Cube,2014,95000,650000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Lafesta,Nissan,Lafesta,2014,57000,1030000.0,"Nairobi, Parklands/Highridge"
Jiji,Nissan X-Trail,Nissan,X-Trail,2014,80432,1950000.0,"Mombasa, Mvita"
Jiji,Nissan Cube,Nissan,Cube,2014,79761,680000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Sylphy,Nissan,Sylphy,2015,,1380000.0,"Nairobi, Kilimani"
Jiji,Nissan X-Trail,Nissan,X-Trail,2014,144000,2050000.0,"Nairobi, Karen"
Jiji,Nissan March,Nissan,March,2014,,699999.0,"Nairobi, Nairobi Central"
Jiji,Nissan Advan,Nissan,Advan,2014,130000,745000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Note,Nissan,Note,2015,,850000.0,"Nairobi, Nairobi Central"
Jiji,Nissan Teana,Nissan,Teana,2014,49000,1490000.0,"Nairobi, Ridgeways"
Jiji,Nissan Wingroad,Nissan,Wingroad,2014,78000,850000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Advan,Nissan,Advan,2014,65131,680000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Teana,Nissan,Teana,2014,,1550000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Juke,Nissan,Juke,2013,95362,1300000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Teana,Nissan,Teana,2014,72000,1470000.0,"Nairobi, Ridgeways"
Jiji,Nissan Murano,Nissan,Murano,2014,113000,1950000.0,"Nairobi, Kilimani"
Jiji,Nissan X-Trail,Nissan,X-Trail,2014,50000,1980000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Lafesta,Nissan,Lafesta,2014,116000,950000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan March,Nissan,March,2013,76000,580000.0,"Mombasa, Tudor"
Jiji,Nissan Note,Nissan,Note,2014,76214,750000.0,"Mombasa, Mvita"
Jiji,Nissan Latio,Nissan,Latio,2014,37000,890000.0,"Kiambu, Ruaka"
Jiji,Nissan Murano,Nissan,Murano,2014,85000,2200000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan March,Nissan,March,2013,73000,570000.0,"Mombasa, Mvita"
Jiji,Nissan Bluebird,Nissan,Bluebird,2014,116000,1199000.0,"Nairobi, Kilimani"
Jiji,Nissan March,Nissan,March,2014,63000,620000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Nv100,Nissan,Nv100,2014,136000,740000.0,"Nairobi, Kilimani"
Jiji,Nissan Note,Nissan,Note,2014,,790000.0,"Nairobi, Ridgeways"
Jiji,Nissan Advan,Nissan,Advan,2014,76000,660000.0,"Nairobi, Kilimani"
Jiji,Nissan Lafesta,Nissan,Lafesta,2014,91000,1200000.0,"Nairobi, Nairobi Central"
Jiji,Nissan Serena,Nissan,Serena,2014,94562,1390000.0,"Nairobi, Kilimani"
Jiji,Nissan X-Trail,Nissan,X-Trail,2014,,1850000.0,"Nairobi, Nairobi Central"
Jiji,Nissan Sylphy,Nissan,Sylphy,2014,59000,1280000.0,"Nairobi, Ridgeways"
Jiji,Nissan Latio,Nissan,Latio,2014,,770000.0,"Nairobi, Nairobi Central"
Jiji,Nissan Serena,Nissan,Serena,2013,65000,2200000.0,"Mombasa, Mvita"
Jiji,Nissan Note,Nissan,Note,2014,100000,780000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Note,Nissan,Note,2014,,770000.0,"Nairobi, Langata"
Jiji,Nissan Note,Nissan,Note,2014,72000,795000.0,"Nairobi, Karen"
Jiji,Nissan Elgrand,Nissan,Elgrand,2014,98000,1950000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Note,Nissan,Note,2014,68000,730000.0,"Nairobi, Karen"
Jiji,Nissan Note,Nissan,Note,2014,70000,755000.0,"Nairobi, Nairobi Central"
Jiji,Nissan Serena,Nissan,Serena,2014,128000,1350000.0,"Nairobi, Langata"
Jiji,Nissan Juke,Nissan,Juke,2015,86000,1350000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Fuga,Nissan,Fuga,2013,98636,1600000.0,"Mombasa, Mvita"
Jiji,Nissan Teana,Nissan,Teana,2015,,1500000.0,"Mombasa, Shimanzi"
Jiji,Nissan Nv100,Nissan,Nv100,2014,136000,740000.0,"Nairobi, Kilimani"
Jiji,Nissan X-Trail,Nissan,X-Trail,2014,96000,2050000.0,"Nairobi, Nairobi Central"
Jiji,Nissan Sylphy,Nissan,Sylphy,2014,84624,1300000.0,"Nairobi, Kilimani"
Jiji,Nissan X-Trail,Nissan,X-Trail,2014,92000,2250000.0,"Nairobi, Kilimani"
Jiji,Nissan Note,Nissan,Note,2014,106000,765000.0,"Nairobi, Muthaiga"
Jiji,Nissan Teana,Nissan,Teana,2014,89000,1300000.0,"Mombasa, Mvita"
Jiji,Nissan Note,Nissan,Note,2014,90500,750000.0,"Mombasa, Mvita"
Jiji,Nissan Note,Nissan,Note,2014,95871,700000.0,"Mombasa, Tudor"
Jiji,Nissan Note,Nissan,Note,2014,177000,715500.0,"Nairobi, Nairobi Central"
Jiji,Nissan Skyline,Nissan,Skyline,2013,65847,1300000.0,"Mombasa, Mvita"
Jiji,Nissan Latio,Nissan,Latio,2014,74184,780000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Note,Nissan,Note,2014,,790000.0,"Nairobi, Ridgeways"
Jiji,Nissan Note,Nissan,Note,2014,72000,795000.0,"Nairobi, Karen"
Jiji,Nissan Bluebird,Nissan,Bluebird,2013,74132,1250000.0,"Mombasa, Mvita"
Jiji,Nissan Elgrand,Nissan,Elgrand,2014,76466,2450000.0,"Nairobi, Lavington"
Jiji,Nissan 200Sx,Nissan,200Sx,2014,,1200000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Note,Nissan,Note,2014,,780000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Serena,Nissan,Serena,2014,78000,1380000.0,"Nairobi, Kilimani"
Jiji,Nissan Teana,Nissan,Teana,2015,,1499999.0,"Nairobi, Nairobi Central"
Jiji,Nissan Sylphy,Nissan,Sylphy,2015,,1380000.0,"Nairobi, Kilimani"
Jiji,Nissan Latio,Nissan,Latio,2014,41865,835000.0,"Mombasa, Changamwe"
Jiji,Nissan Latio,Nissan,Latio,2014,81000,870000.0,"Nairobi, Nairobi Central"
Jiji,Nissan Advan,Nissan,Advan,2014,72000,750000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan March,Nissan,March,2014,78000,660000.0,"Nairobi, Westlands"
Jiji,Nissan Advan,Nissan,Advan,2014,120000,760000.0,"Nairobi, Mombasa Road"
Jiji,Nissan Elgrand,Nissan,Elgrand,2014,85643,2000000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Teana,Nissan,Teana,2014,145000,1390000.0,"Nairobi, Kilimani"
Jiji,Nissan X-Trail,Nissan,X-Trail,2013,153000,1600000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan March,Nissan,March,2014,62828,680000.0,"Mombasa, Mbaraki"
Jiji,Nissan Lafesta,Nissan,Lafesta,2014,93567,975000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Np300,Nissan,Np300,2017,,2200000.0,"Nairobi, Nairobi Central"
Jiji,Nissan Juke,Nissan,Juke,2015,59430,1290000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Tiida,Nissan,Tiida,2014,,930000.0,"Nairobi, Kilimani"
Jiji,Nissan Juke,Nissan,Juke,2014,63811,1300000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Sylphy,Nissan,Sylphy,2014,69400,1150000.0,"Mombasa, Kizingo / Mombasa"
Jiji,Nissan Lafesta,Nissan,Lafesta,2014,77205,1080000.0,"Mombasa, Mvita"
Jiji,Nissan Note,Nissan,Note,2014,58000,780000.0,"Mombasa, Mvita"
Jiji,Nissan X-Trail,Nissan,X-Trail,2014,,2500000.0,Nairobi
Jiji,Nissan Note,Nissan,Note,2015,93000,870000.0,"Nairobi, Lavington"
Jiji,Nissan Note,Nissan,Note,2015,96494,840000.0,"Nairobi, Kilimani"
Jiji,Nissan March,Nissan,March,2014,83000,650000.0,"Nairobi, Nairobi Central"
Jiji,Nissan Pick-Up,Nissan,Pick-Up,2018,6000,1380000.0,"Nairobi, Langata"
Jiji,Nissan Note,Nissan,Note,2014,70000,730000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Advan,Nissan,Advan,2014,120000,760000.0,"Nairobi, Mombasa Road"
Jiji,Nissan Juke,Nissan,Juke,2013,83541,1235000.0,"Nairobi, Ridgeways"
Jiji,Nissan Note,Nissan,Note,2014,68955,750000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Teana,Nissan,Teana,2014,,1490000.0,"Nairobi, Nairobi Central"
Jiji,Nissan Note,Nissan,Note,2014,65800,730000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan March,Nissan,March,2013,110000,699000.0,"Nairobi, Kilimani"
Jiji,Nissan X-Trail,Nissan,X-Trail,2013,,1600000.0,"Mombasa, Mvita"
Jiji,Nissan Sylphy,Nissan,Sylphy,2014,,1250000.0,"Nairobi, Kilimani"
Jiji,Nissan Advan,Nissan,Advan,2014,,745000.0,"Nairobi, Ridgeways"
Jiji,Nissan Juke,Nissan,Juke,2014,53900,1280000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Advan,Nissan,Advan,2013,56328,600000.0,"Mombasa, Mvita"
Jiji,Nissan Latio,Nissan,Latio,2014,78000,880000.0,"Mombasa, Kizingo / Mombasa"
Jiji,Nissan Serena,Nissan,Serena,2013,80000,1080000.0,"Kiambu, Juja"
Jiji,Nissan Leaf,Nissan,Leaf,2014,,1450000.0,Nairobi
Jiji,Nissan Note,Nissan,Note,2014,102000,1100000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan 260Z,Nissan,260Z,2014,64000,1130000.0,"Nairobi, Pangani"
Jiji,Nissan X-Trail,Nissan,X-Trail,2015,36190,2200000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Tiida,Nissan,Tiida,2014,78000,780000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Sylphy,Nissan,Sylphy,2014,,1250000.0,"Nairobi, Ridgeways"
Jiji,Nissan Note,Nissan,Note,2014,,850000.0,"Nairobi, Ridgeways"
Jiji,Nissan Juke,Nissan,Juke,2013,100000,1380000.0,"Nairobi, Langata"
Jiji,Nissan Note,Nissan,Note,2014,,820000.0,"Machakos, Athi River"
Jiji,Nissan Teana,Nissan,Teana,2014,54213,1600000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Dayz,Nissan,Dayz,2015,57464,600000.0,"Mombasa, Mvita"
Jiji,Nissan Wingroad,Nissan,Wingroad,2013,78593,650000.0,"Mombasa, Tudor"
Jiji,Nissan Juke,Nissan,Juke,2012,81472,880000.0,"Mombasa, Kisauni"
Jiji,Nissan Skyline,Nissan,Skyline,2014,89890,1605000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Note,Nissan,Note,2014,99659,950000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Serena,Nissan,Serena,2014,89050,1400000.0,"Nairobi, Kilimani"
Jiji,Nissan Note,Nissan,Note,2015,96494,840000.0,"Nairobi, Kilimani"
Jiji,Nissan Sylphy,Nissan,Sylphy,2013,116000,1222222.0,"Nairobi, Nairobi Central"
Jiji,Nissan Juke,Nissan,Juke,2014,62833,1400000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Advan,Nissan,Advan,2014,,650000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Note,Nissan,Note,2014,76101,790000.0,"Kiambu, Kiambu / Kiambu"
Jiji,Nissan Serena,Nissan,Serena,2014,97000,1370000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan March,Nissan,March,2013,79853,540000.0,"Mombasa, Mvita"
Jiji,Nissan Note,Nissan,Note,2014,117000,830000.0,"Nairobi, Kilimani"
Jiji,Nissan Note,Nissan,Note,2014,65237,785000.0,"Nairobi, Nairobi Central"
Jiji,Nissan March,Nissan,March,2012,140000,550000.0,"Nairobi, Dagoretti"
Jiji,Nissan Sylphy,Nissan,Sylphy,2014,75000,1300000.0,"Nairobi, Kilimani"
Jiji,Nissan Note,Nissan,Note,2014,,820000.0,"Machakos, Athi River"
Jiji,Nissan X-Trail,Nissan,X-Trail,2014,,2050000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Note,Nissan,Note,2014,89000,1100000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan X-Trail,Nissan,X-Trail,2014,63125,2600000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan March,Nissan,March,2014,87256,580000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Sylphy,Nissan,Sylphy,2014,42152,1200000.0,"Mombasa, Kizingo / Mombasa"
Jiji,Nissan Note,Nissan,Note,2015,89000,810000.0,"Nairobi, Nairobi Central"
Jiji,Nissan Teana,Nissan,Teana,2014,,1350000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Sylphy,Nissan,Sylphy,2014,,1250000.0,"Nairobi, Ridgeways"
Jiji,Nissan Juke,Nissan,Juke,2014,90000,1370000.0,"Nairobi, Dagoretti"
Jiji,Nissan Serena,Nissan,Serena,2014,,1250000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Teana,Nissan,Teana,2014,111000,1280000.0,"Nairobi, Nairobi Central"
Jiji,Nissan Juke,Nissan,Juke,2014,58400,1300000.0,"Mombasa, Mvita"
Jiji,Nissan X-Trail,Nissan,X-Trail,2014,206000,2100000.0,"Nairobi, Langata"
Jiji,Nissan Tiida,Nissan,Tiida,2014,72036,850000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Teana,Nissan,Teana,2015,120000,1350000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Sylphy,Nissan,Sylphy,2014,,1250000.0,"Nairobi, Ridgeways"
Jiji,Nissan Pick-Up,Nissan,Pick-Up,1990,245152,410000.0,"Kiambu, Kiambu / Kiambu"
Jiji,Nissan Juke,Nissan,Juke,2014,80000,1299000.0,"Nairobi, Langata"
Jiji,Nissan Sylphy,Nissan,Sylphy,2014,75000,1300000.0,"Nairobi, Kilimani"
Jiji,Nissan X-Trail,Nissan,X-Trail,2014,,2050000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Sylphy,Nissan,Sylphy,2014,75515,1250000.0,"Nairobi, Thome / Nairobi"
Jiji,Nissan Leaf,Nissan,Leaf,2012,64000,1320000.0,"Nairobi, Kilimani"
Jiji,Nissan March,Nissan,March,2014,98000,600000.0,"Mombasa, Mvita"
Jiji,Nissan Teana,Nissan,Teana,2014,96500,1400000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Note,Nissan,Note,2014,55000,850000.0,"Mombasa, Ganjoni"
Jiji,Nissan Skyline,Nissan,Skyline,2013,62884,1350000.0,"Mombasa, Mvita"
Jiji,Nissan Caravan,Nissan,Caravan,2013,106801,1850000.0,"Mombasa, Mvita"
Jiji,Nissan March,Nissan,March,2014,,655000.0,"Nairobi, Nairobi Central"
Jiji,Nissan X-Trail,Nissan,X-Trail,2014,77642,2458000.0,"Nairobi, Kilimani"
Jiji,Nissan Elgrand,Nissan,Elgrand,2015,79100,2400000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Teana,Nissan,Teana,2013,14000,1450000.0,"Nairobi, Westlands"
Jiji,Nissan Sylphy,Nissan,Sylphy,2014,,1200000.0,"Mombasa, Shimanzi"
Jiji,Nissan March,Nissan,March,2013,65000,630000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Teana,Nissan,Teana,2014,83689,1320000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Fuga,Nissan,Fuga,2014,39197,1890000.0,"Nairobi, Nairobi Central"
Jiji,Nissan Sylphy,Nissan,Sylphy,2014,86000,1250000.0,"Nairobi, Kilimani"
Jiji,Nissan March,Nissan,March,2014,,655000.0,"Nairobi, Nairobi Central"
Jiji,Nissan X-Trail,Nissan,X-Trail,2014,77642,2458000.0,"Nairobi, Kilimani"
Jiji,Nissan Juke,Nissan,Juke,2014,,1250000.0,"Mombasa, Shimanzi"
Jiji,Nissan Bluebird,Nissan,Bluebird,2014,53864,1250000.0,"Mombasa, Mvita"
Jiji,Nissan Juke,Nissan,Juke,2014,80000,1560000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Sylphy,Nissan,Sylphy,2014,85000,1250000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Bluebird,Nissan,Bluebird,2007,169000,630000.0,"Nairobi, Kilimani"
Jiji,Nissan Fuga,Nissan,Fuga,2013,71085,1450000.0,"Mombasa, Tudor"
Jiji,Nissan Elgrand,Nissan,Elgrand,2013,60523,1650000.0,"Mombasa, Mvita"
Jiji,Nissan Fuga,Nissan,Fuga,2014,150000,1800000.0,"Nairobi, Nairobi Central"
Jiji,Nissan Lafesta,Nissan,Lafesta,2014,48000,1050000.0,"Nairobi, Parklands/Highridge"
Jiji,Nissan X-Trail,Nissan,X-Trail,2014,,2300000.0,"Nairobi, Ridgeways"
Jiji,Nissan X-Trail,Nissan,X-Trail,2014,135000,2150000.0,"Nairobi, Kilimani"
Jiji,Nissan Advan,Nissan,Advan,2003,278000,280000.0,"Nyeri, Karatina Town"
Jiji,Nissan Note,Nissan,Note,2014,59305,849000.0,"Nairobi, Nairobi Central"
Jiji,Nissan Teana,Nissan,Teana,2015,85636,1450000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Note,Nissan,Note,2015,121000,800000.0,"Nairobi, Kilimani"
Jiji,Nissan Wingroad,Nissan,Wingroad,2014,87000,845000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Teana,Nissan,Teana,2014,70000,1350000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Advan,Nissan,Advan,2014,160000,680000.0,"Nairobi, Karen"
Jiji,Nissan Latio,Nissan,Latio,2014,,820000.0,"Nairobi, Ridgeways"
Jiji,Nissan Bluebird,Nissan,Bluebird,2013,83000,1200000.0,"Mombasa, Mvita"
Jiji,Nissan March,Nissan,March,2014,80415,730000.0,"Nairobi, Ridgeways"
Jiji,Nissan Tiida,Nissan,Tiida,2008,126000,385000.0,"Uasin Gishu, Eldoret CBD"
Jiji,Nissan Note,Nissan,Note,2013,134000,630000.0,"Nairobi, Roysambu"
Jiji,Nissan Advan,Nissan,Advan,2014,127000,780000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Juke,Nissan,Juke,2014,90000,1370000.0,"Nairobi, Dagoretti"
Jiji,Nissan Advan,Nissan,Advan,2011,170000,500000.0,"Nairobi, Industrial Area Nairobi"
Jiji,Nissan Sylphy,Nissan,Sylphy,2014,75000,1300000.0,"Nairobi, Kilimani"
Jiji,Nissan Advan,Nissan,Advan,2014,58000,1450000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Note,Nissan,Note,2014,,750000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Sylphy,Nissan,Sylphy,2014,125653,1200000.0,"Mombasa, Ganjoni"
Jiji,Nissan Juke,Nissan,Juke,2014,90000,1370000.0,"Nairobi, Dagoretti"
Jiji,Nissan Note,Nissan,Note,2014,,820000.0,"Nairobi, Ridgeways"
Jiji,Nissan Elgrand,Nissan,Elgrand,2014,84523,2100000.0,"Mombasa, Mvita"
Jiji,Nissan Sylphy,Nissan,Sylphy,2013,,1120000.0,"Mombasa, Nyali"
Jiji,Nissan Skyline,Nissan,Skyline,2014,56979,2300000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan X-Trail,Nissan,X-Trail,2012,85636,1550000.0,"Mombasa, Mvita"
Jiji,Nissan March,Nissan,March,2015,,600000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Note,Nissan,Note,2013,86523,780000.0,"Mombasa, Tudor"
Jiji,Nissan Wingroad,Nissan,Wingroad,2014,64624,970000.0,"Nairobi, South C"
Jiji,Nissan X-Trail,Nissan,X-Trail,2014,78000,2240000.0,"Nairobi, Langata"
Jiji,Nissan Bluebird,Nissan,Bluebird,2013,83000,1200000.0,"Mombasa, Mvita"
Jiji,Nissan Wingroad,Nissan,Wingroad,2014,,850000.0,"Nairobi, Ridgeways"
Jiji,Nissan Bluebird,Nissan,Bluebird,2014,86253,1150000.0,"Mombasa, Mvita"
Jiji,Nissan Fuga,Nissan,Fuga,2015,82688,1700000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Wingroad,Nissan,Wingroad,2014,85636,800000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan March,Nissan,March,2013,86000,580000.0,"Mombasa, Mvita"
Jiji,Nissan Juke,Nissan,Juke,2014,,1300000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Serena,Nissan,Serena,2015,50003,1250000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan March,Nissan,March,2014,,630000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Note,Nissan,Note,2014,79000,830000.0,"Nairobi, Langata"
Jiji,Nissan Dualis,Nissan,Dualis,2014,109805,1950000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Note,Nissan,Note,2014,,780000.0,"Nairobi, Kasarani"
Jiji,Nissan Note,Nissan,Note,2015,47325,900000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Serena,Nissan,Serena,2008,70000,790000.0,"Nairobi, Runda"
Jiji,Nissan Dualis,Nissan,Dualis,2013,32541,1550000.0,"Mombasa, Mvita"
Jiji,Nissan Note,Nissan,Note,2014,22000,730000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Note,Nissan,Note,2015,81000,790000.0,"Nairobi, Nairobi West"
Jiji,Nissan March,Nissan,March,2015,46235,660000.0,"Mombasa, Tudor"
Jiji,Nissan Note,Nissan,Note,2014,60865,830000.0,"Mombasa, Mvita"
Jiji,Nissan Dualis,Nissan,Dualis,2014,109805,1950000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Note,Nissan,Note,2014,96355,780000.0,"Nairobi, Langata"
Jiji,Nissan Note,Nissan,Note,2014,83000,790000.0,"Kiambu, Kiambu / Kiambu"
Jiji,Nissan Juke,Nissan,Juke,2014,71286,1385000.0,"Nairobi, Kilimani"
Jiji,Nissan Wingroad,Nissan,Wingroad,2013,78555,780000.0,"Mombasa, Mvita"
Jiji,Nissan Note,Nissan,Note,2014,90000,780000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Fuga,Nissan,Fuga,2014,85000,1800000.0,"Mombasa, Mvita"
Jiji,Nissan X-Trail,Nissan,X-Trail,2014,100286,2380000.0,"Nairobi, Nairobi Central"
Jiji,Nissan Note,Nissan,Note,2015,90000,790000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Serena,Nissan,Serena,2014,67582,1250000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Pick-Up,Nissan,Pick-Up,1987,169852,350000.0,"Kiambu, Kiambu / Kiambu"
Jiji,Nissan Advan,Nissan,Advan,2014,108350,640000.0,"Kiambu, Juja"
Jiji,Nissan X-Trail,Nissan,X-Trail,2014,56000,2300000.0,"Mombasa, Mvita"
Jiji,Nissan Juke,Nissan,Juke,2015,56068,1300000.0,"Mombasa, Ganjoni"
Jiji,Nissan X-Trail,Nissan,X-Trail,2013,61522,1800000.0,"Mombasa, Mvita"
Jiji,Nissan March,Nissan,March,2014,,650000.0,"Nakuru, Nakuru Town East"
Jiji,Nissan Note,Nissan,Note,2014,,820000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Juke,Nissan,Juke,2013,68555,1200000.0,"Mombasa, Mvita"
Jiji,Nissan Advan,Nissan,Advan,2014,108350,640000.0,"Kiambu, Juja"
Jiji,Nissan Serena,Nissan,Serena,2014,85957,1300000.0,"Nairobi, Lavington"
Jiji,Nissan Bluebird,Nissan,Bluebird,2013,61034,1120000.0,"Mombasa, Tudor"
Jiji,Nissan March,Nissan,March,2014,,685000.0,"Nairobi, Nairobi Central"
Jiji,Nissan Note,Nissan,Note,2015,76580,835000.0,"Nairobi, Kilimani"
Jiji,Nissan X-Trail,Nissan,X-Trail,2014,84000,2030000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Dayz,Nissan,Dayz,2014,12100,650000.0,"Nairobi, Nairobi Central"
Jiji,Nissan Note,Nissan,Note,2013,,8300000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Note,Nissan,Note,2015,73000,799000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Lafesta,Nissan,Lafesta,2014,78452,1200000.0,"Mombasa, Ganjoni"
Jiji,Nissan Tiida,Nissan,Tiida,2013,64752,850000.0,"Mombasa, Mvita"
Jiji,Nissan Teana,Nissan,Teana,2014,98563,1350000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Serena,Nissan,Serena,2014,98452,1350000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Advan,Nissan,Advan,2014,53280,630000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Juke,Nissan,Juke,2014,71000,1350000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Wingroad,Nissan,Wingroad,2014,75953,7800000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Note,Nissan,Note,2014,35000,810000.0,"Nairobi, Nairobi Central"
Jiji,Nissan Nv100,Nissan,Nv100,2014,100000,650000.0,"Mombasa, Ganjoni"
Jiji,Nissan Advan,Nissan,Advan,2014,,770000.0,"Nairobi, Kilimani"
Jiji,Nissan Skyline,Nissan,Skyline,2014,,1750000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Serena,Nissan,Serena,2014,98452,1350000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Advan,Nissan,Advan,2014,53280,630000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan X-Trail,Nissan,X-Trail,2014,68208,2200000.0,"Mombasa, Mvita"
Jiji,Nissan Nv3500,Nissan,Nv3500,2014,,2100000.0,"Nairobi, Ridgeways"
Jiji,Nissan Xtrail,Nissan,Xtrail,2014,60,2450000.0,"Mombasa, Mvita"
Jiji,Nissan March,Nissan,March,2015,85882,630000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Teana,Nissan,Teana,2014,62390,1600000.0,"Mombasa, Mombasa CBD"
